,BDTNS No,CDLI No,Original date,Converted Date
7525,6782,P112451,SS09 - 01 - 07,84.0107
7526,6783,P112452,IS02 - 09 - 14,86.09140000000001
7527,6791,P112460,SH39 - 05 - 00,57.05
7528,191954,P481068,0000 - XX - 00,0.0
7529,191957,P481071,AS02 - 05 - 16,68.0516
7530,191958,P481072,AS04 - 07 - 22,70.0722
7531,197210,P508324,AS08 - 02 - 24,74.02239999999999
7532,197211,P508325,SH46 - 05 - 06,64.0506
7533,197213,P508327,AS03 - 07 - 21,69.07209999999999
7534,197214,P508328,SS03 - 12 - 05,78.1205
7536,197216,P508330,AS01 - 06 - 00,67.06
7537,197217,P508331,AS08 - 05 - 00,74.05
7539,197221,P508335,SS09 - 08 - 03,84.0803
7540,197224,P508338,AS03 - 11d - 27,69.1127
7541,197226,P508340,AS09 - 06 - 16,75.0616
7542,197227,P508341,XXXX - 01//02 - 26,0.0126
7545,197238,P508352,IS01 - 07 - 00,85.07
7546,197241,P508355,SH44 - 05 - 07+,62.0507
7549,197246,P508360,SS02 - 04 - 00,77.04
7550,197247,P508361,AS08 - 05 - 22,74.0522
7551,197248,P508362,AS03 - 12 - 20,69.122
7552,197249,P508363,AS07 - 07 - 12,73.07119999999999
7553,197250,P508364,SH46 - 06 - 00,64.06
7554,197253,P508367,IS02 - 00 - 00,86.0
7555,197256,P508370,SH41 - 00 - 00,59.0
7556,197261,P508375,AS01 - 10 - 00,67.1
7557,197264,P508378,AS02 - 02 - 00,68.02
7558,24129,P112515,SS08 - 09 - 00,83.09
7559,158716,P249254,SS03 - 03 - 23?,78.0323
7560,158717,P249255,AS03 - 09 - 04,69.0904
7561,167887,P235716,IS02 - 10 - 00,86.1
7563,167882,,SH39 - 07 - 29,57.0729
7564,192002,P417468,AS03 - 12 - 00,69.12
7565,24373,P116259,SH44 - 11 - 15,62.1115
7566,24351,P116237,SS01 - 00 - 00,76.0
7567,24353,P116239,XXXX - 00 - 00,0.0
7568,24318,P116204,AS04 - 01 - 00,70.01
7569,24315,P116201,SS02 - 02 - 00,77.02
7570,24314,P116200,AS08 - 12 - 00,74.12
7571,24323,P116209,SS05 - 09 - 00,80.09
7572,24328,P116214,SH44 - 11 - 00,62.11
7573,24329,P116215,SH45 - 02 - 00,63.02
7574,24335,P116221,AS05 - 00 - 00,71.0
7575,24336,P116222,SS06 - 03 - 00,81.03
7576,12706,P112772,SS01 - 10 - 00,76.1
7577,12707,P112773,SS06 - 00 - 00,81.0
7578,13530,P112830,SS06 - 06 - 00,81.06
7579,13570,P112838,SS02 - 00 - 00,77.0
7580,13571,P112839,SS08 - 05 - 00,83.05
7581,13572,P112840,SH37 - 06 - 00,55.06
7582,13573,P112841,SH36 - 05 - 00,54.05
7583,13574,P112842,AS05 - 03 - 19,71.03190000000001
7584,13575,P112843,SH46 - 02 - 28,64.02279999999999
7585,13576,P112844,SS08 - 10 - 00,83.1
7586,13584,P112852,AS02 - 01 - 16,68.0116
7587,17375,P112957,SH33 - 00 - 00,51.0
7588,17376,P112958,SH44 - 08 - 16,62.0816
7589,17377,P112959,AS01 - 02 - 16,67.02159999999999
7590,17379,P112961,AS01 - 07 - 03,67.07029999999999
7591,17380,P112962,AS04 - 10 - 00,70.1
7592,17388,P112970,SS09 - 11 - 03,84.1103
7593,17389,P112971,IS01 - 06 - 24,85.0624
7594,17392,P112974,XXXX - 04 - 16,0.0416
7595,74220,,SH42 - 04 - XX,60.04
7596,20163,P112976,AS09 - 03 - 00,75.03
7597,20164,P112977,SH48 - 10 - 00,66.1
7598,20165,P112978,AS05 - 09 - 00,71.09
7599,24341,P116227,AS04 - 09 - 00,70.09
7600,20166,P112979,AS03 - 12 - 04,69.1204
7601,59290,P113017,SS06 - 00 - 00,81.0
7602,59291,P113018,AS04 - 08 - 00,70.08
7603,59292,P113019,SH47 - 09 - 00,65.09
7604,59293,P113020,AS06 - 03 - 00,72.03
7605,59294,P113021,SH44 - 11 - 00,62.11
7606,17969,P113595,SH48 - 09 - 10,66.09100000000001
7607,22050,P122931,AS05 - 11 - 15,71.11149999999999
7608,22051,P122932,AS06 - 05 - 01,72.0501
7609,22053,P122934,SS07 - 03 - 18,82.0318
7610,17521,P113146,AS08 - 08 - 17,74.0817
7611,17522,P113147,AS09 - 08 - 00,75.08
7612,17526,P113151,SH46 - 06 - 00,64.06
7613,17531,P113156,SH46 - 08 - 15,64.08149999999999
7614,17532,P113157,AS01 - 08 - 17,67.0817
7615,17533,P113158,AS03 - 04 - 01,69.04010000000001
7616,17534,P113159,AS03 - 06 - 05,69.0605
7617,17535,P113160,AS05 - 01 - 29,71.0129
7618,17538,P113163,AS07 - 12 - 06,73.12060000000001
7619,17540,P113165,AS08 - 01 - 08,74.0108
7620,17541,P113166,AS08 - 07 - 00,74.07
7621,17548,P113173,SH46 - 03 - 12,64.0312
7622,17549,P113174,AS05 - 06 - 00,71.06
7623,17550,P113175,AS05 - 08 - 24,71.08239999999999
7624,17552,P113177,XXXX - 01 - 00,0.01
7625,17579,P113204,SS03 - 00 - 00,78.0
7626,17669,P113295,SH48 - 11 - 00,66.11
7627,18060,P113677,SH31 - 03 - 00,49.03
7628,18076,P113693,SH32 - 08 - 00,50.08
7629,18079,P113696,SH33 - 04 - 00,51.04
7630,18080,P113697,SH33 - 06 - 00,51.06
7631,18082,P113699,SH34 - 01 - 00,52.01
7632,18086,P113703,SH35 - 08 - 00,53.08
7633,18088,P113705,SH35 - 11 - 00,53.11
7634,18090,P113707,SH35 - 03 - 00,53.03
7635,18095,P113712,SH37 - 03 - 00,55.03
7636,18096,P113713,SH37 - 06 - 00,55.06
7637,18097,P113714,SH37 - 08 - 00,55.08
7638,18104,P113721,SH39 - 03 - 00,57.03
7639,18105,P113722,SH39 - 03 - 00,57.03
7640,18116,P113733,SH39 - 00 - 00,57.0
7641,18120,P113737,SH40 - 07 - 15,58.0715
7642,18121,P113738,SH40 - 09 - 05,58.090500000000006
7643,18122,P113739,SH41 - 09 - 14,59.0914
7644,18128,P113745,SH40 - 00 - 00,58.0
7645,18130,P113747,SH41 - 06 - 00,59.06
7646,18132,P113749,SH41 - 12 - 00,59.12
7647,18133,P113750,SH41 - 12 - 00,59.12
7648,18141,P113758,AS06 - 10 - 00,72.1
7649,18143,P113760,SH44 - 01 - 30,62.013
7650,18144,P113761,SH44 - 02 - 00,62.02
7651,18149,P113766,SS03 - 04 - 24,78.0424
7652,18160,P113777,AS01 - 09 - 00,67.09
7653,18168,P113785,AS02 - 01 - 14,68.01140000000001
7654,18170,P113787,AS02 - 00 - 00,68.0
7655,18171,P113788,AS04 - 01 - 14,70.01140000000001
7656,18173,P113790,AS06 - 06 - 00,72.06
7657,18175,P113792,AS06 - 10 - 14,72.1014
7658,18177,P113794,AS06 - 06 - 00,72.06
7659,18178,P113795,AS07 - 08 - 29,73.0829
7660,18182,P113799,AS08 - 02 - 00,74.02
7661,18183,P113800,AS08 - 03 - 00,74.03
7662,18186,P113803,AS09 - 11 - 00,75.11
7663,18187,P113804,AS04 - 11 - 08,70.1108
7664,18190,P113807,SS02 - 04 - 30,77.043
7665,18196,P113813,SS03 - 02 - 28,78.02279999999999
7666,18201,P113818,SS03 - 05 - 29,78.0529
7667,18202,P113819,SS03 - 00 - 00,78.0
7668,18209,P113826,SS05 - 06 - 00,80.06
7669,18217,P113834,SS05 - 00 - 00,80.0
7670,18219,P113836,SS07 - 12 - 00,82.12
7671,18226,P113843,SS08 - 06 - 14,83.0614
7672,18227,P113844,SS08 - 07 - 00,83.07
7673,18228,P113845,SS08 - 10 - 00,83.1
7674,18229,P113846,SS08 - 10 - 00,83.1
7675,18233,P113850,SS08 - 09 - 00,83.09
7676,18236,P113853,SS09 - 00 - 00,84.0
7677,18237,P113854,SS09 - 08 - 00,84.08
7678,18245,P113862,IS01 - 07 - 27,85.0727
7679,18249,P113866,AS05 - 02 - 00,71.02
7680,18250,P113867,AS05 - 02 - 00,71.02
7681,18251,P113868,IS02 - 01 - 00,86.01
7682,18253,P113870,AS05 - 00 - 24,71.0024
7683,18269,P113886,AS05 - 03 - 00,71.03
7684,18272,P113889,SH47 - 03 - 16,65.0316
7685,18276,P113893,AS04 - 07 - 22,70.0722
7686,18281,P113898,SS01 - 09 - 06,76.09060000000001
7687,18282,P113899,0000 - 00 - 00,0.0
7688,18287,P113904,AS03 - 09 - 16,69.0916
7689,18289,P113906,SH33 - 11 - 00,51.11
7690,18291,P113908,AS08 - 00 - 00,74.0
7691,18295,P113912,0000 - 00 - 00,0.0
7692,18297,P113914,XXXX - XX - XX,0.0
7693,18301,P113918,XXXX - 00 - 00,0.0
7694,18303,P113920,0000 - 02 - 19,0.0219
7695,18306,P113923,0000 - 00 - 00,0.0
7696,18323,P113940,0000 - 02 - 20,0.022
7697,18327,P113944,0000 - 03 - 07,0.030699999999999998
7698,18328,P113945,0000 - 00 - 00,0.0
7699,18332,P113949,0000 - 02 - 14,0.0214
7700,18543,P114025,AS05 - 03 - 10,71.031
7701,18564,P114046,SS07 - 07 - 19,82.0719
7702,18566,P114048,AS09 - 08 - 02,75.0802
7703,18567,P114049,SS06 - 12d - 26,81.1226
7704,18584,P114066,AS07 - 07 - 08,73.07079999999999
7705,18585,P114067,AS03 - 10 - 03,69.10029999999999
7706,18589,P114071,SH47 - 03 - 19,65.03190000000001
7707,18724,P114206,SH38 - 05 - 00,56.05
7708,18734,P114216,AS06 - 06 - 00,72.06
7709,18735,P114217,SS05 - 03 - 03,80.0303
7710,20880,P114313,SH39 - 10 - 28,57.1028
7711,20881,P114314,SH41 - 11 - 00,59.11
7712,20882,P114315,AS07 - 01 - 09,73.0109
7713,20883,P114316,SH44 - 01 - 00,62.01
7714,20884,P114317,SH44 - 02 - 09,62.020900000000005
7715,20885,P114318,SH44 - 03 - 02,62.0302
7716,20886,P114319,SH44 - 08 - 02,62.0802
7717,20887,P114320,SH44 - 10 - 28,62.1028
7718,20888,P114321,SH46 - 04 - 15,64.0415
7719,20889,P114322,SH46 - 08 - 07,64.0807
7720,20890,P114323,SH46 - 09 - 13,64.0913
7721,20891,P114324,SH46 - 09 - 15,64.0915
7722,20892,P114325,SH47 - 02 - 07,65.02069999999999
7723,20893,P114326,SH47 - 11 - 00,65.11
7724,20894,P114327,SH48 - 01 - 02,66.01020000000001
7725,20895,P114328,SH48 - 07 - 04,66.07039999999999
7726,20896,P114329,SH48 - 10 - 00,66.1
7727,20897,P114330,AS03 - 01 - 00,69.01
7728,20899,P114332,AS05 - 02 - 30,71.023
7729,20900,P114333,AS05 - 07 - 05,71.0705
7730,20901,P114334,AS06 - 02 - 01,72.0201
7731,20902,P114335,AS06 - 07 - 25,72.07249999999999
7732,20903,P114336,AS07 - 03 - 09,73.0309
7733,20904,P114337,AS04 - 05 - 23,70.0523
7734,20905,P114338,AS09 - 08 - 12,75.0812
7735,20906,P114339,AS09 - 12 - 06,75.12060000000001
7736,158305,P114340,AS09 - 12d - 08,75.1208
7737,20908,P114341,SS01 - 01 - 24,76.0124
7738,20910,P114343,SS01 - 09 - 22,76.0922
7739,20911,P114344,SS02 - 00 - 00,77.0
7740,20912,P114345,SS04 - 03 - 04,79.0304
7741,20913,P114346,SS05 - 07 - 01,80.0701
7742,20914,P114347,SS07 - 02 - 14,82.0214
7743,20915,P114348,SS07 - 12 - 21,82.1221
7744,20916,P114349,SS08 - 09 - 12,83.0912
7745,20917,P114350,IS01 - 06 - 15,85.0615
7746,20918,P114351,IS01 - 06 - 22,85.0622
7747,20919,P114352,IS02 - 12 - 06,86.12060000000001
7748,20920,P114353,XXXX - 03//04 - 09,0.0309
7749,20921,P114354,XXXX - 10 - 17,0.1017
7750,20922,P114355,XXXX - 00 - 00,0.0
7751,20923,P114356,XXXX - XX - 27,0.0027
7752,20924,P114357,XXXX - 00 - 18,0.0018
7753,20925,P114358,XXXX - 00 - 00,0.0
7754,21075,P114510,XXXX - 00 - 14,0.0014
7755,22116,P115392,SH44 - 12d - 11,62.1211
7756,22117,P115393,SH44 - 12d - 28,62.1228
7757,22118,P115394,AS03 - 00 - 00,69.0
7758,22119,P115395,SH39 - 06 - 15,57.0615
7759,22120,P115396,SH43 - 00 - 00,61.0
7760,22121,P115397,SH43 - 11 - 00,61.11
7761,22122,P115398,SH44 - 01 - 00,62.01
7762,22123,P115399,SH44 - 04 - 00,62.04
7763,22124,P115400,SH44 - 04 - 00,62.04
7764,22125,P115401,SH45 - 11 - 00,63.11
7765,22126,P115402,SH45 - 00 - 00,63.0
7766,22127,P115403,SH47 - 10 - 00,65.1
7767,22128,P115404,SH47 - 10 - 00,65.1
7768,22129,P115405,SH47 - 04 - 11,65.0411
7769,22130,P115406,SH48 - 06 - 21,66.0621
7770,22131,P115407,SH48 - 06 - 23,66.06230000000001
7771,22132,P115408,SH48 - 06 - 00,66.06
7772,22133,P115409,SH48 - 06 - 08?,66.0608
7773,22134,P115410,SH48 - 09 - 29,66.0929
7774,22135,P115411,AS01 - 02 - 29,67.02289999999999
7775,22136,P115412,AS01 - 05 - 19,67.0519
7776,22137,P115413,AS01 - 06 - 10,67.061
7777,22138,P115414,AS01 - 09 - 19,67.09190000000001
7778,22139,P115415,AS01 - 09 - 24,67.0924
7779,22140,P115416,AS01 - 09 - 28,67.0928
7780,22141,P115417,AS01 - 09 - 02,67.09020000000001
7781,22142,P115418,AS01 - 10 - 18,67.1018
7782,22143,P115419,AS01 - 10 - 00,67.1
7783,22144,P115420,AS01 - 10 - 00,67.1
7784,22145,P115421,AS01 - 11 - 21,67.1121
7785,22146,P115422,AS01 - 11 - 00,67.11
7786,22147,P115423,AS01 - 11 - 00,67.11
7787,22148,P115424,AS02 - 02 - 11,68.02109999999999
7788,22149,P115425,AS02 - 03 - 04,68.0304
7789,22150,P115426,AS02 - 03 - 10,68.031
7790,22151,P115427,AS02 - 07 - 19,68.0719
7791,22152,P115428,AS02 - 07 - 17,68.07169999999999
7792,22153,P115429,AS02 - 08 - 00,68.08
7793,22154,P115430,AS02 - 09 - 22,68.0922
7794,22155,P115431,AS02 - 11 - 03,68.1103
7795,22156,P115432,AS02 - 00 - 00,68.0
7796,22157,P115433,AS02 - 12 - 26,68.1226
7797,22158,P115434,AS04 - 02 - 07,70.02069999999999
7798,22159,P115435,AS04 - 03 - 04,70.0304
7799,22160,P115436,AS04 - 04 - 02,70.04020000000001
7800,22161,P115437,AS04 - 04 - 08,70.0408
7801,22162,P115438,AS04 - 04 - 18,70.04180000000001
7802,22163,P115439,AS04 - 08 - 16,70.0816
7803,22164,P115440,AS04 - 09 - 15,70.0915
7804,22165,P115441,AS04 - 09m - 00,70.09
7805,22166,P115442,AS04 - 09m - 00,70.09
7806,22167,P115443,AS04 - 10 - 08,70.10079999999999
7807,22168,P115444,AS04 - 10 - 16,70.10159999999999
7808,22169,P115445,AS04 - 11 - 17,70.1117
7809,22170,P115446,AS06 - 01 - 07,72.0107
7810,22171,P115447,AS06 - 01 - 11,72.0111
7811,22172,P115448,AS06 - 02 - 30,72.023
7812,22173,P115449,AS06 - 03 - 04,72.0304
7813,22174,P115450,AS06 - 04 - 28,72.0428
7814,22175,P115451,AS06 - 05 - 25,72.0525
7815,22176,P115452,AS06 - 06 - 19,72.06190000000001
7816,22177,P115453,AS06 - 06 - 23,72.06230000000001
7817,22178,P115454,AS06 - 06 - 00,72.06
7818,22179,P115455,AS06 - 07 - 10,72.071
7819,22180,P115456,AS06 - 08 - 09,72.0809
7820,22181,P115457,SH42 - 08 - 00 // AS06 - 08 - 00,60.08
7821,22182,P115458,AS06 - 09 - 20,72.092
7822,22183,P115459,AS06 - 09 - 22,72.0922
7823,22184,P115460,AS06 - 09 - 27,72.09270000000001
7824,22185,P115461,AS06 - 10 - 24,72.10239999999999
7825,22186,P115462,AS06 - 11 - 03,72.1103
7826,22187,P115463,AS06 - 11 - 13,72.1113
7827,22188,P115464,AS06 - 11 - 20,72.112
7828,22189,P115465,AS06 - 11 - 24,72.1124
7829,22190,P115466,AS06 - 12 - 25,72.1225
7830,22191,P115467,AS06 - 12 - 23,72.12230000000001
7831,22192,P115468,SH42 - 00 - 00,60.0
7832,22193,P115469,AS07 - 01 - 20,73.012
7833,22194,P115470,AS07 - 02 - 24,73.02239999999999
7834,22195,P115471,AS07 - 02 - 30,73.023
7835,22196,P115472,AS07 - 02 - 30,73.023
7836,22197,P115473,AS07 - 03 - 18,73.0318
7837,22198,P115474,AS07 - 07 - 15,73.07149999999999
7838,22199,P115475,AS09 - 00 - 00,75.0
7839,22200,P115476,AS08 - 04 - 19,74.04190000000001
7840,22201,P115477,AS08 - 06 - 10,74.061
7841,22202,P115478,AS08 - 08 - 17,74.0817
7842,22203,P115479,AS04 - 02 - 16,70.02159999999999
7843,22204,P115480,AS09 - 03 - 02,75.03020000000001
7844,22205,P115481,AS04 - 06 - 05,70.0605
7845,22206,P115482,AS09 - 07 - 00,75.07
7846,22207,P115483,SS02 - 06 - 00,77.06
7847,22208,P115484,SS02 - 11 - 00,77.11
7848,22209,P115485,SS03 - 04 - 13,78.0413
7849,22210,P115486,SS03 - 09 - 00,78.09
7850,22211,P115487,SS02 - 00 - 00,77.0
7851,22212,P115488,SH32 - 05 - 00,50.05
7852,22213,P115489,SH41 - 00 - 00,59.0
7853,22214,P115490,SH43 - 03 - 00,61.03
7854,22215,P115491,SH44 - 01 - 16,62.0116
7855,22216,P115492,SH33 - 12 - 00,51.12
7856,22217,P115493,SH47 - 02 - 00,65.02
7857,22218,P115494,SH47 - 06 - 06,65.06060000000001
7858,22219,P115495,SH47 - 06 - 20,65.062
7859,22220,P115496,SH47 - 06 - 29,65.0629
7860,22221,P115497,SH47 - 06 - 29,65.0629
7861,22222,P115498,SH47 - 08 - 05,65.0805
7862,22223,P115499,SH47 - 08 - 22,65.0822
7863,22224,P115500,SH47 - 09 - 01,65.0901
7864,22225,P115501,SH47 - 09 - 05,65.0905
7865,22226,P115502,SH47 - 10 - 25,65.10249999999999
7866,22227,P115503,SH48 - 09 - 12,66.0912
7867,22228,P115504,SH48 - 11 - 03,66.1103
7868,22229,P115505,SH48 - 12 - 07,66.1207
7869,22230,P115506,SH48 - 12 - 13,66.1213
7870,22231,P115507,AS02 - 01 - 27,68.01270000000001
7871,22232,P115508,AS02 - 04 - 15,68.0415
7872,22233,P115509,AS02 - 04 - 16,68.0416
7873,22234,P115510,AS02 - 06 - 06,68.06060000000001
7874,22235,P115511,AS02 - 06 - 15,68.0615
7875,22236,P115512,AS01 - 08 - 13,67.0813
7876,22237,P115513,AS01 - 08 - 20,67.082
7877,22238,P115514,AS02 - 11 - 16,68.1116
7878,22239,P115515,AS06 - 01 - 08,72.0108
7879,22240,P115516,AS06 - 02 - 25,72.0225
7880,22241,P115517,AS07 - 04 - 23,73.04230000000001
7881,22242,P115518,AS07 - 11 - 08,73.1108
7882,22243,P115519,AS07 - 12 - 10+,73.12100000000001
7883,22244,P115520,AS04 - 04 - 05,70.04050000000001
7884,22245,P115521,AS04 - 04 - 12,70.0412
7885,22246,P115522,AS04 - 06 - 24,70.0624
7886,22247,P115523,AS02 - 10 - 00,68.1
7887,22248,P115524,SS02 - 05 - 28,77.05279999999999
7888,22249,P115525,SS02 - 12 - 00,77.12
7889,22250,P115526,SS04 - 00 - 00,79.0
7890,22251,P115527,SS08 - 05 - 00,83.05
7891,22252,P115528,SS09 - 10 - 00,84.1
7892,22253,P115529,IS02 - 06 - 22,86.0622
7893,22254,P115530,IS02 - 06 - 14,86.0614
7894,22255,P115531,SH43 - 01 - 24,61.0124
7895,22256,P115532,SH43 - 05 - 12,61.051199999999994
7896,22257,P115533,SH43 - 06 - 09,61.060900000000004
7897,22258,P115534,SH46 - 12 - 00,64.12
7898,22259,P115535,SH47 - 07 - 00,65.07
7899,22260,P115536,SH44 - 00 - 00,62.0
7900,22261,P115537,SH42 - 00 - 00 // AS06 - 00 - 00,60.0
7901,22262,P115538,SH43 - 00 - 00,61.0
7902,22263,P115539,SH45 - 12 - 00,63.12
7903,22264,P115540,SH46 - 09 - 00,64.09
7904,22265,P115541,ASXX - 00 - 00,0.0
7905,22305,P115581,IS01 - 01 - 13,85.0113
7906,22306,P115582,AS04 - 04 - 07,70.0407
7907,22307,P115583,AS05 - 09 - 14,71.09140000000001
7908,22308,P115584,AS05 - 08 - 13,71.0813
7909,22309,P115585,SS09 - 11 - 18,84.1118
7910,22310,P115586,SS06 - 05 - 08,81.0508
7911,22311,P115587,AS04 - 12 - 23,70.12230000000001
7912,22312,P115588,SS04 - 01 - 00,79.01
7913,22315,P115591,XXXX - 00 - 00,0.0
7914,22317,P115593,SS07 - 04 - 28,82.0428
7915,22318,P115594,SS09 - 10 - 13,84.1013
7916,22319,P115595,AS09 - 12d - 28,75.1228
7917,22320,P115596,AS04 - 10 - 22,70.1022
7918,22321,P115597,IS02 - 12 - 12,86.1212
7919,22322,P115598,SS03 - 09 - 27,78.09270000000001
7920,22323,P115599,SS01 - 03 - 22,76.0322
7921,22325,P115601,SS01 - 00 - 00,76.0
7922,22327,P115603,XXXX - 00 - 00,0.0
7923,22328,P115604,SH43 - 01 - 25,61.012499999999996
7924,22329,P115605,SSXX - 00 - 00,0.0
7925,22330,P115606,SH46 - 05 - 12,64.0512
7926,22332,P115608,SS06 - 09 - 00,81.09
7927,22333,P115609,SSXX - 00 - 00,0.0
7928,22334,P115610,XXXX - 00 - 27,0.0027
7929,22335,P115611,AS04 - 07 - 05,70.0705
7930,22336,P115612,SSXX - 00 - 00,0.0
7931,22338,P115614,SS03 - 10 - 00,78.1
7932,22350,P115626,AS09 - 00 - 00,75.0
7933,22354,P115630,SH38 - 07 - 00,56.07
7934,22366,P115642,AS07 - 08 - 00,73.08
7935,22460,P115736,SH32 - 02 - 00,50.02
7936,22461,P115737,AS09 - 11 - 00,75.11
7937,22537,P115813,SS02 - 05 - 00,77.05
7938,22541,P115817,SS09 - 03 - 00,84.03
7939,22547,P115823,SH43 - 00 - 00,61.0
7940,22558,P115835,SH33 - 12 - 00,51.12
7941,22559,P115836,SS06 - 12d - 00,81.12
7942,22562,P115839,SH47 - 11 - 18,65.1118
7943,22567,P115844,AS05 - 08 - 29,71.0829
7944,22568,P115845,AS04 - 11 - 07,70.1107
7945,22573,P115850,AS05 - 05 - 25,71.0525
7946,22574,P115851,AS05 - 06 - 24,71.0624
7947,22581,P115858,AS02 - 07 - 00,68.07
7948,22582,P115859,AS04 - 09 - 00,70.09
7949,22583,P115860,AS01 - 02 - 26,67.0226
7950,23229,P115901,AS02 - 06 - 00,68.06
7951,23230,P115902,AS04 - 11 - 03,70.1103
7952,23231,P115903,AS07 - 09 - 18,73.0918
7953,23232,P115904,SS03 - 01 - 00,78.01
7954,23233,P115905,SS03 - 06 - 00,78.06
7955,23234,P115906,SS09 - 10 - 17,84.1017
7956,23235,P115907,XXXX - 10 - 00,0.1
7957,23236,P115908,SH46 - 04 - 12,64.0412
7958,23237,P115909,SH47 - 06 - 03,65.0603
7959,23238,P115910,SH48 - 09 - 11,66.0911
7960,23239,P115911,SS01 - 07 - 00,76.07
7961,23240,P115912,SS02 - 10 - 25,77.10249999999999
7962,23241,P115913,SS09 - 10 - 24,84.10239999999999
7963,23242,P115914,IS02 - 09 - 03,86.0903
7964,23243,P115915,0000 - 10 - 00,0.1
7965,23244,P115916,XXXX - 06//07 - 30,0.063
7966,23245,P115917,XXXX - 10 - 00,0.1
7967,23263,P115935,AS06 - 11 - 00,72.11
7968,23264,P115936,SH44 - 01 - 00,62.01
7969,23265,P115937,AS02 - 03 - 27,68.0327
7970,23266,P115938,AS09 - 05 - 28,75.05279999999999
7971,23267,P115939,SS09 - 10 - 00,84.1
7972,23281,P115953,SH25 - 07 - 00 // SH32 - 07 - 00 // SH44 - 07 - 00 // IS03 - 07 - 00,43.07
7973,23292,P115964,AS09 - 01 - 00,75.01
7974,23300,P115972,AS08 - 09 - 02+,74.09020000000001
7975,23301,P115973,AS08 - 12 - 13,74.1213
7976,23302,P115974,AS08 - 10 - 17,74.1017
7977,23303,P115975,AS08 - 09 - 20,74.092
7978,23304,P115976,AS08 - 09 - 26,74.0926
7979,23305,P115977,AS08 - 11 - 00,74.11
7980,23313,P115985,AS06 - 10 - 12,72.10119999999999
7981,23317,P115989,SS07 - 01 - 02,82.01020000000001
7982,23319,P115991,SH45 - 07 - 29,63.0729
7983,23320,P115992,SS07 - 04 - 23,82.04230000000001
7984,24268,P116153,AS05 - 09 - 09,71.0909
7985,24269,P116154,SH46 - 07 - 30,64.073
7986,24270,P116155,SS01 - 04 - 00,76.04
7987,24271,P116156,IS01 - 07 - 00,85.07
7988,24272,P116157,XXXX - XX - XX,0.0
7989,24273,P116158,SH47 - 11 - 18,65.1118
7990,24274,P116159,AS06 - 04 - 26,72.04260000000001
7991,24275,P116160,SS05 - 01 - 05,80.01050000000001
7992,24276,P116161,SS05 - 08 - 30,80.083
7993,24277,P116162,SH46 - 04 - 30,64.043
7994,24279,P116164,SH25 - 09 - 00 // SH32 - 09 - 00 // SH44 - 09 - 00 // IS03 - 10 - 00,43.09
7995,24280,P116165,AS05 - 04 - 19,71.04190000000001
7996,24281,P116166,AS05 - 08 - 08,71.0808
7997,24282,P116167,AS05 - 09 - 01,71.0901
7998,24283,P116168,SS07 - 09 - 01,82.0901
7999,24284,P116169,AS05 - 03 - 10,71.031
8000,24286,P116171,SS06 - 05 - 00,81.05
8001,24287,P116172,SH47 - 05 - 00,65.05
8002,24288,P116173,AS03 - 02 - 16,69.02159999999999
8003,24289,P116174,AS08 - 09 - 05,74.0905
8004,24303,P116189,XXXX - 12 - 00,0.12
8005,24304,P116190,AS03 - 06 - 25,69.0625
8006,24305,P116191,SH44 - 08 - 00,62.08
8007,24306,P116192,SH46 - 01 - 28,64.0128
8008,24307,P116193,XXXX - XX - XX,0.0
8009,24308,P116194,0000 - 00 - 00,0.0
8010,24309,P116195,AS04 - 10 - XX,70.1
8011,24311,P116197,AS03 - 03 - 27,69.0327
8012,24313,P116199,SH45 - 10 - 00,63.1
8013,24319,P116205,AS02 - 08 - 00,68.08
8014,24320,P116206,AS01 - 09 - 16,67.0916
8015,24321,P116207,AS02 - 04 - 00,68.04
8016,24322,P116208,AS09 - 07 - 00,75.07
8017,24324,P116210,SS06 - XX - 00,81.0
8018,24325,P116211,IS01 - 02 - 19,85.0219
8019,24326,P116212,SH46 - 04 - 00,64.04
8020,24327,P116213,AS08 - 03 - 24,74.0324
8021,24330,P116216,AS04 - 10 - 00,70.1
8022,24332,P116218,XXXX - XX - XX,0.0
8023,24333,P116219,SH43 - 07 - 00,61.07
8024,24334,P116220,SH47 - 05 - 00,65.05
8025,24337,P116223,SH42 - 12 - 30,60.123
8026,24338,P116224,AS08 - 05 - 27,74.0527
8027,24339,P116225,SH43 - 08 - 00,61.08
8028,24340,P116226,SS02 - 07 - 28,77.07279999999999
8029,24342,P116228,AS08 - 07 - 14,74.0714
8030,24344,P116230,AS01 - 10 - 18,67.1018
8031,24349,P116235,AS06 - 06 - 00,72.06
8032,24355,P116241,SS06 - 04 - 02+,81.04020000000001
8033,27428,P116784,AS03 - 08 - 00,69.08
8034,27444,P116800,AS08 - 05 - 00,74.05
8035,27445,P116801,SS01 - 10 - 00,76.1
8036,27446,P116802,SS01 - 10 - 00,76.1
8037,27447,P116803,SS09 - 09 - 00,84.09
8038,27462,P116817,SS09 - 08 - 22,84.0822
8039,27463,P116818,SS09 - 08 - 24,84.08239999999999
8040,27466,P116821,AS06 - 03 - 00,72.03
8041,27467,P116822,SH44 - 06 - 17,62.0617
8042,27468,P116823,SH44 - 03 - 18,62.031800000000004
8043,27469,P116824,SH44 - 08 - 19,62.0819
8044,27470,P116825,SH45 - 02 - 16,63.02160000000001
8045,27471,P116826,SH45 - 02 - 14,63.0214
